original_audit_id,canonical_id,cardnumber,cardname,trigger,effect_text,family,registry_match,engine_parser_match,engine_special_match,server_route_match,resolved_route,trigger_hook_found,trigger_executed,condition_satisfied,resolver_entered,pending_created,expected_delta,actual_delta,effect_completed,expected_state_changed,cleanup_passed,undo_passed,ui_route_checked,browser_checked,browser_representative_id,final_status,reason,positive_evidence,negative_evidence,cleanup_evidence,undo_evidence,notes
PL!S-bp6-003#A01,PL!S-bp6-003#A01,PL!S-bp6-003,松浦果南,起動,"<(E)><(E)>,手札を1枚控え室に置く：このメンバー以外の『Aqours』のメンバー1人を自分のステージから控え室に置いてもよい。そうした場合、自分の控え室から、そのメンバーのコストに2を足した数に等しいコストの『Aqours』のメンバーカードを1枚、そのメンバーがいたエリアに登場させる。",activated_runtime,,activated,,stage_activate_button;hand_activate_button;pending_resolve_ui,activated,true,true,true,true,true,energy/change,"{""negative_actions"": [""activate_to_green:C"", ""resolve_pending:PL!N-bp4-030""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": true, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 0, ""energy_wait"": 3, ""green_count"": 6, ""hand_count"": 5, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": true, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 0, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""activate_to_green:C"", ""resolve_pending:PL!N-bp3-009""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": true, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 6, ""hand_count"": 3, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": true, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,true,true,false,PL_S_bp6_003_A01,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_S_bp6_003_A01/positive,evidence/PL_S_bp6_003_A01/negative,evidence/PL_S_bp6_003_A01/cleanup,evidence/PL_S_bp6_003_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=activated
PL!S-bp6-009#A01,PL!S-bp6-009#A01,PL!S-bp6-009,黒澤ルビィ,常時,相手の成功ライブカード置き場にあるカードの枚数が自分より多いかぎり、その差に等しい数の<(ブレード)>を得る。,opponent_reference_continuous,,continuous_blade;continuous_score;opponent_success_input;success_zone,cardnumber_reference;normalized_text_fragment,opponent_success_count_input,cardnumber_reference;normalized_text_fragment,true,true,true,true,false,blade:+1,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [""PL!N-bp1-029"", ""PL!N-bp3-032""], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [""PL!N-bp1-029"", ""PL!N-bp3-032""], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,true,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_S_bp6_009_A01/positive,evidence/PL_S_bp6_009_A01/negative,evidence/PL_S_bp6_009_A01/cleanup,evidence/PL_S_bp6_009_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=cardnumber_reference;normalized_text_fragment
PL!S-bp7-006#A01,PL!S-bp7-006#A01,PL!S-bp7-006,津島善子,ライブ開始時,自分のデッキの下からカードを3枚控え室に置く。それらがすべて『Aqours』のメンバーカードの場合、ライブ終了時まで、<緑>を得る。,live_start_runtime,,live_start,,,live_start,true,true,true,true,true,state/log route change,"{""negative_actions"": [""next:LIVE_SET indices=[0]"", ""next:LIVE_CONFIRM""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""LIVE_PERF"", ""set_zone"": [""PL!N-bp4-030""], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""LIVE_SET"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""next:LIVE_SET indices=[0]"", ""next:LIVE_CONFIRM"", ""resolve_pending:PL!N-bp1-029 ライブ開始時""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 1, ""pending_kind"": ""live_start_score_if_live_zone_count_at_least"", ""phase"": ""LIVE_CONFIRM"", ""set_zone"": [""PL!N-bp1-029""], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 1, ""pending_kind"": """", ""phase"": ""LIVE_SET"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,true,false,PL_S_bp7_006_A01,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_S_bp7_006_A01/positive,evidence/PL_S_bp7_006_A01/negative,evidence/PL_S_bp7_006_A01/cleanup,evidence/PL_S_bp7_006_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=live_start
PL!S-bp7-015#A01,PL!S-bp7-015#A01,PL!S-bp7-015,津島善子,常時,自分のデッキの下からカードを1枚控え室に置く。それがライブカードの場合、ライブ終了時まで、<赤>を得る。,other_tier3,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,state/log route change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 5, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 5, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 5, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 5, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_S_bp7_015_A01/positive,evidence/PL_S_bp7_015_A01/negative,evidence/PL_S_bp7_015_A01/cleanup,evidence/PL_S_bp7_015_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!S-pb1-006#A01,PL!S-pb1-006#A01,PL!S-pb1-006,津島善子,起動,手札のライブカードを1枚公開する：相手は手札を1枚控え室に置いてもよい。そうしなかった場合、ライブ終了時まで、<(ブレード)><(ブレード)><(ブレード)><(ブレード)>を得る。,activated_runtime,,activated,,stage_activate_button;hand_activate_button;pending_resolve_ui,activated,true,false,true,false,false,blade:+4,"{""negative_actions"": [""activate_to_green:C""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 0, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 0, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""activate_to_green:C""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,true,false,PL_S_pb1_006_A01,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_S_pb1_006_A01/positive,evidence/PL_S_pb1_006_A01/negative,evidence/PL_S_pb1_006_A01/cleanup,evidence/PL_S_pb1_006_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=activated
PL!S-pb1-009#A01,PL!S-pb1-009#A01,PL!S-pb1-009,黒澤ルビィ,常時,自分と相手の成功ライブカード置き場にカードが合計3枚以上ある場合、<(ブレード)><(ブレード)><(ブレード)>を得る。,opponent_reference_continuous,,continuous_blade;continuous_score;opponent_success_input;success_zone,normalized_text_fragment,opponent_success_count_input,normalized_text_fragment,true,true,true,true,false,blade:+3,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 11, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 11, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 11, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [""PL!N-bp1-029"", ""PL!N-bp3-032""], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 11, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [""PL!N-bp1-029"", ""PL!N-bp3-032""], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,true,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_S_pb1_009_A01/positive,evidence/PL_S_pb1_009_A01/negative,evidence/PL_S_pb1_009_A01/cleanup,evidence/PL_S_pb1_009_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=normalized_text_fragment
PL!SP-bp1-001#A01,PL!SP-bp1-001#A01,PL!SP-bp1-001,澁谷かのん,常時,自分のステージにほかのメンバーがいない場合、自分はライブできない。,other_tier3,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,cannot_live:true,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp1_001_A01/positive,evidence/PL_SP_bp1_001_A01/negative,evidence/PL_SP_bp1_001_A01/cleanup,evidence/PL_SP_bp1_001_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!SP-bp2-008#A01,PL!SP-bp2-008#A01,PL!SP-bp2-008,若菜四季,起動,<(E)>：このメンバーがいるエリアとは別の自分のエリア1つを選ぶ。このメンバーをそのエリアに移動する。選んだエリアにメンバーがいる場合、そのメンバーは、このメンバーがいたエリアに移動させる。,activated_runtime,,activated,,stage_activate_button;hand_activate_button;pending_resolve_ui,activated,true,true,true,true,false,energy/change,"{""negative_actions"": [""activate_to_green:C""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 0, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 0, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""activate_to_green:C""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 39, ""energy_wait"": 4, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,true,true,false,PL_SP_bp2_008_A01,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp2_008_A01/positive,evidence/PL_SP_bp2_008_A01/negative,evidence/PL_SP_bp2_008_A01/cleanup,evidence/PL_SP_bp2_008_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=activated
PL!SP-bp2-010#A01,PL!SP-bp2-010#A01,PL!SP-bp2-010,ウィーン・マルガレーテ,常時,相手のライブカード置き場にあるすべてのライブカードは、成功させるための必要ハートが<任意>多くなる。,opponent_reference_continuous,,continuous_blade;continuous_score,cardnumber_reference,,cardnumber_reference,true,true,true,true,false,required_heart/change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp2_010_A01/positive,evidence/PL_SP_bp2_010_A01/negative,evidence/PL_SP_bp2_010_A01/cleanup,evidence/PL_SP_bp2_010_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=cardnumber_reference
PL!SP-bp4-003#A02,PL!SP-bp4-003#A02,PL!SP-bp4-003,嵐千砂都,常時,<(ブレード)><(ブレード)>を得る。,blade_continuous,,continuous_blade;continuous_score,normalized_text_fragment,,normalized_text_fragment,true,true,true,true,false,blade:+2,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 7, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 7, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 7, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 7, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp4_003_A02/positive,evidence/PL_SP_bp4_003_A02/negative,evidence/PL_SP_bp4_003_A02/cleanup,evidence/PL_SP_bp4_003_A02/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=normalized_text_fragment
